# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,H,   RH
  257,20211226,   13,    0
  257,20211226,   14,    0
  257,20211226,   15,    0
  257,20211226,   16,    0
  257,20211226,   17,    0
  257,20211226,   18,    0
  257,20211226,   19,    0
  257,20211226,   20,    0
  257,20211226,   21,    0
  257,20211226,   22,   -1
  257,20211226,   23,   -1
  257,20211226,   24,    1
  257,20211227,    1,   -1
  257,20211227,    2,    0
  257,20211227,    3,   -1
  257,20211227,    4,    1
  257,20211227,    5,   -1
  257,20211227,    6,    0
  257,20211227,    7,    0
  257,20211227,    8,    0
  257,20211227,    9,   -1
  257,20211227,   10,    0
  257,20211227,   11,    0
  257,20211227,   12,    0
  257,20211227,   13,    0
  257,20211227,   14,    0
  257,20211227,   15,   -1
  257,20211227,   16,    3
  257,20211227,   17,    0
  257,20211227,   18,    1
  257,20211227,   19,    2
  257,20211227,   20,    0
  257,20211227,   21,    2
  257,20211227,   22,   -1
  257,20211227,   23,    0
  257,20211227,   24,    0
  257,20211228,    1,    0
  257,20211228,    2,    0
  257,20211228,    3,    0
  257,20211228,    4,    0
  257,20211228,    5,    0
  257,20211228,    6,    0
  257,20211228,    7,    0
  257,20211228,    8,    1
  257,20211228,    9,    2
  257,20211228,   10,    5
  257,20211228,   11,    4
  257,20211228,   12,    7
  257,20211228,   13,    6
  257,20211228,   14,    5
  257,20211228,   15,    0
  257,20211228,   16,    0
  257,20211228,   17,    0
  257,20211228,   18,    1
  257,20211228,   19,    4
  257,20211228,   20,   -1
  257,20211228,   21,    0
  257,20211228,   22,    0
  257,20211228,   23,    0
  257,20211228,   24,   -1
  257,20211229,    1,    0
  257,20211229,    2,    0
  257,20211229,    3,    0
  257,20211229,    4,    0
  257,20211229,    5,    1
  257,20211229,    6,    0
  257,20211229,    7,    0
  257,20211229,    8,    0
  257,20211229,    9,    0
  257,20211229,   10,    0
  257,20211229,   11,    0
  257,20211229,   12,    0
  257,20211229,   13,    3
  257,20211229,   14,    9
  257,20211229,   15,   13
  257,20211229,   16,    6
  257,20211229,   17,    3
  257,20211229,   18,    0
  257,20211229,   19,    0
  257,20211229,   20,    0
  257,20211229,   21,    0
  257,20211229,   22,    0
  257,20211229,   23,    0
  257,20211229,   24,    0
  257,20211230,    1,    0
  257,20211230,    2,    0
  257,20211230,    3,    0
  257,20211230,    4,    0
  257,20211230,    5,    0
  257,20211230,    6,   -1
  257,20211230,    7,    1
  257,20211230,    8,    0
  257,20211230,    9,    0
  257,20211230,   10,    0
  257,20211230,   11,    0
  257,20211230,   12,    0
  257,20211230,   13,    0
  257,20211230,   14,    0
  257,20211230,   15,    0
  257,20211230,   16,    0
  257,20211230,   17,    0
  257,20211230,   18,    0
  257,20211230,   19,    0
  257,20211230,   20,    0
  257,20211230,   21,    0
  257,20211230,   22,    0
  257,20211230,   23,    0
  257,20211230,   24,    0
  257,20211231,    1,    0
  257,20211231,    2,    0
  257,20211231,    3,    0
  257,20211231,    4,    0
  257,20211231,    5,    0
  257,20211231,    6,    0
  257,20211231,    7,    0
  257,20211231,    8,    0
  257,20211231,    9,    0
  257,20211231,   10,    0
  257,20211231,   11,   -1
  257,20211231,   12,    4
  257,20211231,   13,    0
  257,20211231,   14,    0
  257,20211231,   15,    0
  257,20211231,   16,    0
  257,20211231,   17,    0
  257,20211231,   18,    0
  257,20211231,   19,    0
  257,20211231,   20,    0
  257,20211231,   21,    0
  257,20211231,   22,    0
  257,20211231,   23,    0
  257,20211231,   24,    0
  257,20220101,    1,    0
  257,20220101,    2,    0
  257,20220101,    3,    0
  257,20220101,    4,    0
  257,20220101,    5,    0
  257,20220101,    6,    0
  257,20220101,    7,    0
  257,20220101,    8,    0
  257,20220101,    9,    0
  257,20220101,   10,    0
  257,20220101,   11,    0
  257,20220101,   12,    0
  257,20220101,   13,    0
  257,20220101,   14,    0
  257,20220101,   15,    0
  257,20220101,   16,    0
  257,20220101,   17,    0
  257,20220101,   18,    0
  257,20220101,   19,    0
  257,20220101,   20,    0
  257,20220101,   21,    0
  257,20220101,   22,    0
  257,20220101,   23,    0
  257,20220101,   24,   -1
  257,20220102,    1,    3
  257,20220102,    2,    3
  257,20220102,    3,    1
  257,20220102,    4,    0
  257,20220102,    5,    3
  257,20220102,    6,    2
  257,20220102,    7,    1
  257,20220102,    8,    1
  257,20220102,    9,    0
  257,20220102,   10,    0
  257,20220102,   11,    0
  257,20220102,   12,    0
  257,20220102,   13,    0
  257,20220102,   14,    0
  257,20220102,   15,    0
  257,20220102,   16,    0
  257,20220102,   17,    0
  257,20220102,   18,    0
  257,20220102,   19,   15
  257,20220102,   20,   16
  257,20220102,   21,    9
  257,20220102,   22,   -1
  257,20220102,   23,    0
  257,20220102,   24,    0
  257,20220103,    1,    0
  257,20220103,    2,    0
  257,20220103,    3,    0
  257,20220103,    4,    0
  257,20220103,    5,    0
  257,20220103,    6,    0
  257,20220103,    7,    0
  257,20220103,    8,    0
  257,20220103,    9,    0
  257,20220103,   10,    0
  257,20220103,   11,    0
  257,20220103,   12,    0
  257,20220103,   13,    0
  257,20220103,   14,    0
  257,20220103,   15,    0
  257,20220103,   16,    0
  257,20220103,   17,    0
  257,20220103,   18,    0
  257,20220103,   19,    0
  257,20220103,   20,    0
  257,20220103,   21,    0
  257,20220103,   22,    0
  257,20220103,   23,    0
  257,20220103,   24,    0
  257,20220104,    1,    0
  257,20220104,    2,    0
  257,20220104,    3,    0
  257,20220104,    4,    0
  257,20220104,    5,    0
  257,20220104,    6,    0
  257,20220104,    7,    0
  257,20220104,    8,    0
  257,20220104,    9,    0
  257,20220104,   10,    1
  257,20220104,   11,    0
  257,20220104,   12,    0
  257,20220104,   13,    0
  257,20220104,   14,    0
  257,20220104,   15,    0
  257,20220104,   16,    0
  257,20220104,   17,    0
  257,20220104,   18,    0
  257,20220104,   19,    5
  257,20220104,   20,    0
  257,20220104,   21,    0
  257,20220104,   22,   -1
  257,20220104,   23,    0
  257,20220104,   24,    0
  257,20220105,    1,    0
  257,20220105,    2,    0
  257,20220105,    3,    0
  257,20220105,    4,    0
  257,20220105,    5,    0
  257,20220105,    6,    0
  257,20220105,    7,    3
  257,20220105,    8,    2
  257,20220105,    9,    8
  257,20220105,   10,    2
  257,20220105,   11,    2
  257,20220105,   12,    1
  257,20220105,   13,   -1
  257,20220105,   14,   -1
  257,20220105,   15,    1
  257,20220105,   16,    1
  257,20220105,   17,   -1
  257,20220105,   18,    2
  257,20220105,   19,    0
  257,20220105,   20,    0
  257,20220105,   21,    0
  257,20220105,   22,    0
  257,20220105,   23,    0
  257,20220105,   24,    0
  257,20220106,    1,    0
  257,20220106,    2,    0
  257,20220106,    3,    0
  257,20220106,    4,    0
  257,20220106,    5,    0
  257,20220106,    6,   -1
  257,20220106,    7,    0
  257,20220106,    8,    0
  257,20220106,    9,    0
  257,20220106,   10,    0
  257,20220106,   11,    0
  257,20220106,   12,    1
  257,20220106,   13,   -1
  257,20220106,   14,    0
  257,20220106,   15,    0
  257,20220106,   16,    0
  257,20220106,   17,    0
  257,20220106,   18,    1
  257,20220106,   19,    0
  257,20220106,   20,    0
  257,20220106,   21,    0
  257,20220106,   22,    0
  257,20220106,   23,    1
  257,20220106,   24,    4
  257,20220107,    1,    1
  257,20220107,    2,    1
  257,20220107,    3,    1
  257,20220107,    4,   -1
  257,20220107,    5,    0
  257,20220107,    6,    0
  257,20220107,    7,    0
  257,20220107,    8,    0
  257,20220107,    9,   -1
  257,20220107,   10,    0
  257,20220107,   11,    0
  257,20220107,   12,    0
  257,20220107,   13,    0
  257,20220107,   14,    0
  257,20220107,   15,    0
  257,20220107,   16,    0
  257,20220107,   17,    0
  257,20220107,   18,   -1
  257,20220107,   19,    1
  257,20220107,   20,    0
  257,20220107,   21,    0
  257,20220107,   22,    0
  257,20220107,   23,    0
  257,20220107,   24,    0
  257,20220108,    1,    0
  257,20220108,    2,    0
  257,20220108,    3,    4
  257,20220108,    4,   -1
  257,20220108,    5,    0
  257,20220108,    6,    0
  257,20220108,    7,    0
  257,20220108,    8,    0
  257,20220108,    9,    0
  257,20220108,   10,    0
  257,20220108,   11,    0
  257,20220108,   12,    0
  257,20220108,   13,    4
  257,20220108,   14,   11
  257,20220108,   15,    6
  257,20220108,   16,   13
  257,20220108,   17,   14
  257,20220108,   18,   20
  257,20220108,   19,   12
  257,20220108,   20,   11
  257,20220108,   21,   28
  257,20220108,   22,   38
  257,20220108,   23,    7
  257,20220108,   24,    5
  257,20220109,    1,    0
  257,20220109,    2,    0
  257,20220109,    3,    1
  257,20220109,    4,    0
  257,20220109,    5,    1
  257,20220109,    6,   -1
  257,20220109,    7,    0
  257,20220109,    8,    0
  257,20220109,    9,    0
  257,20220109,   10,    1
  257,20220109,   11,    0
  257,20220109,   12,    0
  257,20220109,   13,   -1
  257,20220109,   14,    0
  257,20220109,   15,    0
  257,20220109,   16,    0
  257,20220109,   17,    0
  257,20220109,   18,    0
  257,20220109,   19,    0
  257,20220109,   20,    0
  257,20220109,   21,    0
  257,20220109,   22,    0
  257,20220109,   23,    0
  257,20220109,   24,    0
  257,20220110,    1,    0
  257,20220110,    2,    0
  257,20220110,    3,    0
  257,20220110,    4,    0
  257,20220110,    5,    0
  257,20220110,    6,    0
  257,20220110,    7,    0
  257,20220110,    8,    0
  257,20220110,    9,    0
  257,20220110,   10,    0
  257,20220110,   11,    0
  257,20220110,   12,    0
  257,20220110,   13,    0
  257,20220110,   14,    0
  257,20220110,   15,    0
  257,20220110,   16,    0
  257,20220110,   17,    0
  257,20220110,   18,    0
  257,20220110,   19,    0
  257,20220110,   20,    0
  257,20220110,   21,    0
  257,20220110,   22,    0
  257,20220110,   23,    0
  257,20220110,   24,    0
  257,20220111,    1,    0
  257,20220111,    2,    0
  257,20220111,    3,    0
  257,20220111,    4,    0
  257,20220111,    5,    0
  257,20220111,    6,    0
  257,20220111,    7,    0
  257,20220111,    8,    0
  257,20220111,    9,    0
  257,20220111,   10,    0
  257,20220111,   11,    0
  257,20220111,   12,    0
  257,20220111,   13,    0
  257,20220111,   14,    0
  257,20220111,   15,    0
  257,20220111,   16,    0
  257,20220111,   17,    0
  257,20220111,   18,    3
  257,20220111,   19,   -1
  257,20220111,   20,    3
  257,20220111,   21,    3
  257,20220111,   22,    1
  257,20220111,   23,    0
  257,20220111,   24,    0
  257,20220112,    1,    0
  257,20220112,    2,    0
  257,20220112,    3,    0
  257,20220112,    4,    0
  257,20220112,    5,    0
  257,20220112,    6,    0
  257,20220112,    7,    0
  257,20220112,    8,    0
  257,20220112,    9,    0
  257,20220112,   10,    0
  257,20220112,   11,    0
  257,20220112,   12,    0
  257,20220112,   13,    0
  257,20220112,   14,    0
  257,20220112,   15,    0
  257,20220112,   16,    0
  257,20220112,   17,    0
  257,20220112,   18,    0
  257,20220112,   19,    0
  257,20220112,   20,    0
  257,20220112,   21,    0
  257,20220112,   22,    0
  257,20220112,   23,    0
  257,20220112,   24,    0
  257,20220113,    1,    0
  257,20220113,    2,    0
  257,20220113,    3,    0
  257,20220113,    4,    0
  257,20220113,    5,    0
  257,20220113,    6,    0
  257,20220113,    7,    0
  257,20220113,    8,    0
  257,20220113,    9,    0
  257,20220113,   10,    0
  257,20220113,   11,    0
  257,20220113,   12,    0
  257,20220113,   13,    0
  257,20220113,   14,    0
  257,20220113,   15,    0
  257,20220113,   16,    0
  257,20220113,   17,    0
  257,20220113,   18,    0
  257,20220113,   19,    0
  257,20220113,   20,    0
  257,20220113,   21,    0
  257,20220113,   22,    0
  257,20220113,   23,    0
  257,20220113,   24,    0
  257,20220114,    1,    0
  257,20220114,    2,    0
  257,20220114,    3,    0
  257,20220114,    4,    0
  257,20220114,    5,    0
  257,20220114,    6,    0
  257,20220114,    7,    0
  257,20220114,    8,    0
  257,20220114,    9,    0
  257,20220114,   10,    0
  257,20220114,   11,    0
  257,20220114,   12,    0
  257,20220114,   13,    0
  257,20220114,   14,    0
  257,20220114,   15,    0
  257,20220114,   16,    0
  257,20220114,   17,    0
  257,20220114,   18,    0
  257,20220114,   19,    0
  257,20220114,   20,    0
  257,20220114,   21,    0
  257,20220114,   22,    0
  257,20220114,   23,    0
  257,20220114,   24,    0
  257,20220115,    1,    0
  257,20220115,    2,    0
  257,20220115,    3,    0
  257,20220115,    4,    0
  257,20220115,    5,    0
  257,20220115,    6,    0
  257,20220115,    7,    0
  257,20220115,    8,    0
  257,20220115,    9,    0
  257,20220115,   10,    0
  257,20220115,   11,    0
  257,20220115,   12,    0
  257,20220115,   13,    0
  257,20220115,   14,    0
  257,20220115,   15,    0
  257,20220115,   16,    0
  257,20220115,   17,    0
  257,20220115,   18,    0
  257,20220115,   19,    0
  257,20220115,   20,    0
  257,20220115,   21,    0
  257,20220115,   22,    0
  257,20220115,   23,    0
  257,20220115,   24,    0
  257,20220116,    1,    0
  257,20220116,    2,    0
  257,20220116,    3,    0
  257,20220116,    4,    0
  257,20220116,    5,    0
  257,20220116,    6,    0
  257,20220116,    7,    0
  257,20220116,    8,    0
  257,20220116,    9,    0
  257,20220116,   10,    0
  257,20220116,   11,    0
  257,20220116,   12,    0
  257,20220116,   13,    0
  257,20220116,   14,    0
  257,20220116,   15,    0
  257,20220116,   16,    0
  257,20220116,   17,    0
  257,20220116,   18,    0
  257,20220116,   19,    0
  257,20220116,   20,    0
  257,20220116,   21,    0
  257,20220116,   22,    0
  257,20220116,   23,    0
  257,20220116,   24,    0
  257,20220117,    1,    0
  257,20220117,    2,    0
  257,20220117,    3,    0
  257,20220117,    4,    0
  257,20220117,    5,    0
  257,20220117,    6,    0
  257,20220117,    7,    0
  257,20220117,    8,    0
  257,20220117,    9,    0
  257,20220117,   10,    0
  257,20220117,   11,    0
  257,20220117,   12,    0
  257,20220117,   13,    0
  257,20220117,   14,    0
  257,20220117,   15,    0
  257,20220117,   16,    0
  257,20220117,   17,    0
  257,20220117,   18,    0
  257,20220117,   19,    0
  257,20220117,   20,    0
  257,20220117,   21,    0
  257,20220117,   22,    0
  257,20220117,   23,    0
  257,20220117,   24,    0
  257,20220118,    1,    0
  257,20220118,    2,    0
  257,20220118,    3,    0
  257,20220118,    4,    0
  257,20220118,    5,    0
  257,20220118,    6,    0
  257,20220118,    7,    0
  257,20220118,    8,    0
  257,20220118,    9,   -1
  257,20220118,   10,   -1
  257,20220118,   11,    0
  257,20220118,   12,    0
  257,20220118,   13,    0
  257,20220118,   14,    0
  257,20220118,   15,    0
  257,20220118,   16,    0
  257,20220118,   17,    0
  257,20220118,   18,    0
  257,20220118,   19,    0
  257,20220118,   20,    0
  257,20220118,   21,    0
  257,20220118,   22,    0
  257,20220118,   23,    0
  257,20220118,   24,    0
  257,20220119,    1,    0
  257,20220119,    2,    0
  257,20220119,    3,    0
  257,20220119,    4,    0
  257,20220119,    5,    0
  257,20220119,    6,    0
  257,20220119,    7,    0
  257,20220119,    8,    0
  257,20220119,    9,    0
  257,20220119,   10,    0
  257,20220119,   11,    0
  257,20220119,   12,    0
  257,20220119,   13,    0
  257,20220119,   14,    1
  257,20220119,   15,    3
  257,20220119,   16,   -1
  257,20220119,   17,    0
  257,20220119,   18,    0
  257,20220119,   19,    0
  257,20220119,   20,    0
  257,20220119,   21,    0
  257,20220119,   22,    0
  257,20220119,   23,    0
  257,20220119,   24,    0
  257,20220120,    1,    0
  257,20220120,    2,    0
  257,20220120,    3,    4
  257,20220120,    4,    1
  257,20220120,    5,    0
  257,20220120,    6,    2
  257,20220120,    7,   -1
  257,20220120,    8,    0
  257,20220120,    9,    0
  257,20220120,   10,    0
  257,20220120,   11,   -1
  257,20220120,   12,    0
  257,20220120,   13,    0
  257,20220120,   14,    1
  257,20220120,   15,   -1
  257,20220120,   16,    0
  257,20220120,   17,    1
  257,20220120,   18,    2
  257,20220120,   19,    0
  257,20220120,   20,    0
  257,20220120,   21,    6
  257,20220120,   22,    0
  257,20220120,   23,   -1
  257,20220120,   24,    0
  257,20220121,    1,    1
  257,20220121,    2,    0
  257,20220121,    3,    0
  257,20220121,    4,    0
  257,20220121,    5,   -1
  257,20220121,    6,    0
  257,20220121,    7,    1
  257,20220121,    8,    0
  257,20220121,    9,    0
  257,20220121,   10,    0
  257,20220121,   11,    0
  257,20220121,   12,    0
  257,20220121,   13,    0
  257,20220121,   14,    0
  257,20220121,   15,    0
  257,20220121,   16,    0
  257,20220121,   17,    0
  257,20220121,   18,    0
  257,20220121,   19,    0
  257,20220121,   20,    0
  257,20220121,   21,    0
  257,20220121,   22,    0
  257,20220121,   23,    0
  257,20220121,   24,    0
  257,20220122,    1,    0
  257,20220122,    2,    0
  257,20220122,    3,    0
  257,20220122,    4,    0
  257,20220122,    5,    0
  257,20220122,    6,    0
